Amount Achieved,Amount Anticipated,Amount Needed,Amount Remaining (Init Pies),Amount Remaining (Budget),Amount Secured,Axis_1,Axis_2,Budget Text,Budget Title,Len Statement,Len Initiative Goal,Len Init Status,Display Order (Columns),Display Order (Rows),Indicator Label,Indicator Label Abbr,Indicator Label Upper,Indicator Latest,Indicator Statement,Indicator Subcategory,Indicator Subcategory Label,Indicator Target,Indicator Type Key,Indicator Unit,Indicator Value,Initiative Goal,Initiative Key,Initiative Name,Initiative Status,Initiative Status Justification,Initiative Status Title,Is Active,Len MS Status,Len MS,Milestone Name,Milestone (Abbr),Milestone Status,Milestone Status Justification,Target,Number of Milestones,Pie Type,Practice Abbr,Practice Key,Practice Name,Status Update (Abbr),Subcategory Abbr,Target Trend,US Initiative,Value Trend,Year
1,"$75,025,974","$116,800,594",,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,132,148,278,2,1,Habitat Loss Reduction - Peru,HABITAT LOSS REDUCTION - PERU,HABITAT LOSS REDUCTION - PERU,0,"By 2030, the rate of habitat loss in each country with an EFL PFP Protected Area will be reduced by one third, from baseline levels.",Country-level,Country-level,,100044,% change since baseline,0,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,139,81,Disbursement of funds by Brazil and Bhutan is occurring as per agreed milestones.,Disbursement of funds by Brazil and Bhutan is occurring as per agreed milestones.,Contingent,"Brazil, Bhutan, and Peru are expected to disburse funds per agreed milestones with some flexibility in Brazil due to the political context.",Dec 2020,5,Yes Data - No Target,Fo,523,Forests,"Brazil, Bhutan, and Peru are expected to disburse funds per agreed milestones with some flexibility … (continued)",Country-level,,Yes,0,2018
1,"$75,025,974","$116,800,594",,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,132,148,278,2,1,Habitat Loss Reduction - Peru,HABITAT LOSS REDUCTION - PERU,HABITAT LOSS REDUCTION - PERU,0,"By 2030, the rate of habitat loss in each country with an EFL PFP Protected Area will be reduced by one third, from baseline levels.",Country-level,Country-level,,100044,% change since baseline,0,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,169,64,"Two new PFP MOUs are signed, launching the design with partners.","Two new PFP MOUs are signed, launching the design with partners.",Contingent,Contingent on PFP feasibility assessments indicating that there is an opportunity for a new deal and securing anchor donors for Patagonia with Pew and one other country.,Jun 2020,5,Yes Data - No Target,Fo,523,Forests,Contingent on PFP feasibility assessments indicating that there is an opportunity for a new deal and… (continued),Country-level,,Yes,0,2018
1,"$75,025,974","$116,800,594",,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,132,148,278,2,1,Habitat Loss Reduction - Peru,HABITAT LOSS REDUCTION - PERU,HABITAT LOSS REDUCTION - PERU,0,"By 2030, the rate of habitat loss in each country with an EFL PFP Protected Area will be reduced by one third, from baseline levels.",Country-level,Country-level,,100044,% change since baseline,0,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,103,81,Phase I of Heritage Colombia closes at roughly $100M in select landscape mosaics.,Phase I of Heritage Colombia closes at roughly $100M in select landscape mosaics.,Progress,"Colombia has defined its vision and goals, will close in phases, and has donor and government momentum.",Dec 2020,5,Yes Data - No Target,Fo,523,Forests,"Colombia has defined its vision and goals, will close in phases, and has donor and government momentum.",Country-level,,Yes,0,2018
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,90,71,PFP deal closed in Bhutan securing $43M toward 2M ha of protected area.,PFP deal closed in Bhutan securing $43M toward 2M ha of protected area.,Opportunity,"Closed in August 2018 and generating momentum for EFL, creating fundraising opportunities.",Aug 2018,5,No Data - Yes Target,Fo,523,Forests,"Closed in August 2018 and generating momentum for EFL, creating fundraising opportunities.",Peru,,Yes,,2019
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,87,54,PFP deal closed in Peru securing $70M toward 16.7M ha.,PFP deal closed in Peru securing $70M toward 16.7M ha.,Opportunity,"Closed in May 2019 and generating momentum for EFL, creating fundraising opportunities.",May 2019,5,No Data - Yes Target,Fo,523,Forests,"Closed in May 2019 and generating momentum for EFL, creating fundraising opportunities.",Peru,,Yes,,2019
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,139,81,Disbursement of funds by Brazil and Bhutan is occurring as per agreed milestones.,Disbursement of funds by Brazil and Bhutan is occurring as per agreed milestones.,Contingent,"Brazil, Bhutan, and Peru are expected to disburse funds per agreed milestones with some flexibility in Brazil due to the political context.",Dec 2020,5,No Data - Yes Target,Fo,523,Forests,"Brazil, Bhutan, and Peru are expected to disburse funds per agreed milestones with some flexibility … (continued)",Peru,,Yes,,2019
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,169,64,"Two new PFP MOUs are signed, launching the design with partners.","Two new PFP MOUs are signed, launching the design with partners.",Contingent,Contingent on PFP feasibility assessments indicating that there is an opportunity for a new deal and securing anchor donors for Patagonia with Pew and one other country.,Jun 2020,5,No Data - Yes Target,Fo,523,Forests,Contingent on PFP feasibility assessments indicating that there is an opportunity for a new deal and… (continued),Peru,,Yes,,2019
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,103,81,Phase I of Heritage Colombia closes at roughly $100M in select landscape mosaics.,Phase I of Heritage Colombia closes at roughly $100M in select landscape mosaics.,Progress,"Colombia has defined its vision and goals, will close in phases, and has donor and government momentum.",Dec 2020,5,No Data - Yes Target,Fo,523,Forests,"Colombia has defined its vision and goals, will close in phases, and has donor and government momentum.",Peru,,Yes,,2019
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,20,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,90,71,PFP deal closed in Bhutan securing $43M toward 2M ha of protected area.,PFP deal closed in Bhutan securing $43M toward 2M ha of protected area.,Opportunity,"Closed in August 2018 and generating momentum for EFL, creating fundraising opportunities.",Aug 2018,5,No Data - Yes Target,Fo,523,Forests,"Closed in August 2018 and generating momentum for EFL, creating fundraising opportunities.",Peru,20,Yes,,2030
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,20,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,87,54,PFP deal closed in Peru securing $70M toward 16.7M ha.,PFP deal closed in Peru securing $70M toward 16.7M ha.,Opportunity,"Closed in May 2019 and generating momentum for EFL, creating fundraising opportunities.",May 2019,5,No Data - Yes Target,Fo,523,Forests,"Closed in May 2019 and generating momentum for EFL, creating fundraising opportunities.",Peru,20,Yes,,2030
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,20,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,139,81,Disbursement of funds by Brazil and Bhutan is occurring as per agreed milestones.,Disbursement of funds by Brazil and Bhutan is occurring as per agreed milestones.,Contingent,"Brazil, Bhutan, and Peru are expected to disburse funds per agreed milestones with some flexibility in Brazil due to the political context.",Dec 2020,5,No Data - Yes Target,Fo,523,Forests,"Brazil, Bhutan, and Peru are expected to disburse funds per agreed milestones with some flexibility … (continued)",Peru,20,Yes,,2030
,"$75,025,974","$116,800,594",1,"$13,565,203","$28,209,417",1,1,28M of 117M,BUDGET: 28M of 117M,93,148,278,3,1,PFP Protected Area Management Effectiveness,PFP PROTECTED AREA MGMT EFFECTIVENESS,PFP PROTECTED AREA MANAGEMENT EFFECTIVENESS,,"By 2030, EFL PFP Protected Area management will be improved by 20 percent from baseline year.",Peru, ,20,200044,% change since baseline,,"By 2030, Earth for Life (EFL) pursues durable protection of the world's critical natural ecosystems for biodiversity, climate, and human well-being.",9,Earth for Life,Opportunity,"The PFP closings in Bhutan and Peru in under a year demonstrate the momentum of the program and its potential for success. Countries and partners are approaching EFL wanting to participate; and, we need the flexible resources and capacity to meet their demand and our potential.",INITIATIVE STATUS:  Opportunity,Yes,169,64,"Two new PFP MOUs are signed, launching the design with partners.","Two new PFP MOUs are signed, launching the design with partners.",Contingent,Contingent on PFP feasibility assessments indicating that there is an opportunity for a new deal and securing anchor donors for Patagonia with Pew and one other country.,Jun 2020,5,No Data - Yes Target,Fo,523,Forests,Contingent on PFP feasibility assessments indicating that there is an opportunity for a new deal and… (continued),Peru,20,Yes,,2030
